"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot28",0,0.041213092500749,0,0.0850529891504724,0,0,0,0,0,0,0.159654870555732,0,0.168948821080632,0.0798213488455913,0,0.0212640469913997,0,0,0,0,0.248363722877969,0.0640814462230937,0,0,0,0,0,0,0,0,0,0,0.00659412502542273,0.0099005734810464,0,0.0310080148239152,0.0832770135021913,0,0,0
"merge_spot29",0.0596132673388524,0,0,0,0.0260201284931342,0,0.0119716032427653,0,0,0,0.0206145399902615,0.0532566880639207,0.271340675340599,0,0,0,0,0,0.0785645952984291,0,0,0.00520469355721572,0,0.00698470354995477,0,0,0.0136217079482389,0.387601354074641,0,0,0,0.00282167725898677,0,0,0,0,0.0568999842070547,0,0,0.00518614609471381
"merge_spot30",0,0,0,0,0,0,0,0,0,0,0.163389400095081,0,0.0283854023895188,0.116270354120159,0.0610424992230227,0,0,0,0,0.0350038499542276,0,0,0,0.0412879362822251,0,0,0,0.125147551311517,0,0,0,0.0410115767747644,0.219666455427259,0.0232686417719205,0.14407774118485,0,0,0,0,0
"merge_spot31",0,0.286981137744077,0,0,0,0,0.0646528277766802,0,0,0,0.101746126779603,0,0,0.059897934949325,0,0,0,0,0,0,0,0,0,0.143934450742607,0,0.121535245469387,0,0.109465201971554,0,0,0.107350907703206,0,0,0,0,0,0,0,0,0
"merge_spot32",0,0,0,0,0,0,0,0,0,0,0.0842416965719231,0,0,0,0,0,0,0.0858069946226966,0,0.149691602892288,0,0,0,0,0,0.128760684166504,0,0.162494755795025,0,0,0,0.191720968803502,0,0,0,0.00395641347770889,0,0,0.14802118723106,0.0440954273750362
"merge_spot49",0,0,0,0,0,0,0.020591493648648,0,0,0,0.00295586470261001,0,0,0.0156958612225664,0,0,0,0,0,0,0.715613365535286,0,0.00418545738202032,0,0,0.0203871457794862,0,0.00747360327914328,0.112455431342567,0,0,0,0,0,0,0.00183214231890099,0,0.0987139934947437,0,0
"merge_spot50",0,0.250178276532931,0.0476955341356361,0,0,0,0,0,0,0.0944229633543185,0.0105344490555611,0,0,0,0,0.101133107134238,0,0,0,0.0624217406355579,0,0,0,0.0131938844084437,0,0,0,0,0.204569466120823,0,0,0.060224433436006,0,0,0.0558208098609654,0.0718027282190108,0,0,0,0.0274016607640019
"merge_spot51",0,0,0,0,0,0,0.00186656882631514,0,0,0,0,0,0,0.0359868037206163,0,0.0862046319315044,0,0,0,0.055694710900043,0.198675913932108,0,0.188753186583788,0,0,0.0732309781465261,0,0,0.144194767730436,0,0,0.00162416426508523,0.00185426849854333,0,0,0,0.0834466881514168,0,0,0.128021710767351
"merge_spot52",0,0.0451269133219556,0,0,0,0.0192805817612649,0.0161499290847228,0,0,0,0.011644242082609,0,0.0115430726500898,0,0,0,0,0,0,0.0525070603961839,0,0,0.0275862377688919,0.169106583499997,0,0.119610021693237,0,0,0,0.0461985805545597,0.0180022645125998,0.112457086398643,0.144898688294785,0,0,0,0.0360455213214415,0.00906341839315924,0,0.159204858741865
"merge_spot53",0,0.119674318323244,0.0205548377839702,0,0,0,0,0.026480937926841,0,0,0.0100046553654529,0,0.00306270271501811,0.018257249851051,0,0.0651912547432177,0,0,0,0.00987533092423998,0.0893608584826317,0,0.117793019870423,0,0,0.00899888673330361,0,0,0.0315166453443068,0,0,0.156773828388041,0.0267504219142311,0,0,0.0178688410004009,0.0589904181270761,0,0.0553112446113903,0.16170052085913
"merge_spot54",0,0.0201725385509762,0.118142752447187,0.00857829069142517,0,0,0.00797601963956729,0,0.0186377381443219,0,0.00678995319746234,0,0,0,0,0,0.016446932931191,0,0,0,0.126735274640743,0,0.127194900205559,0.0690025278261918,0.038772130776352,0.0942306105674374,0,0,0,0,0,0.0274374265858493,0,0.0419010733219886,0,0,0.105090969239242,0,0,0.172043314806065
"merge_spot55",0,0.131774223773773,0.13241756213772,0,0,0,0.00675990481914644,0,0,0,0,0,0,0.0853936566225468,0,0,0,0.00419027812561395,0,0,0.136337139714679,0,0.06137550723445,0.0558471005520418,0,0.04251433950185,0,0,0,0,0,0,0.0914775039708038,0,0,0.0449192634436472,0.0930685473104736,0,0.0327304027717889,0.080645632765532
"merge_spot56",0,0.068985792715758,0,0,0,0.00517840059852242,0,0,0,0,0,0,0,0.0181128620330651,0,0,0,0,0,0,0.425132870469046,0,0.0255481062992632,0.103238237271612,0,0.0670650866346018,0,0,0,0.0195099790473654,0,0,0.0854517512934064,0,0,0.0458169248745507,0.0421729232608946,0,0,0.0925065603712113
"merge_spot57",0,0.024609231981171,0,0,0,0,0,0,0,0,0.00636337772004429,0,0.0146449657970947,0.0112714579361025,0,0,0,0.00219462007899203,0,0,0.628106042991192,0,0.0752077100214869,0.044184105770301,0,0,0,0,0,0,0.00180509063713215,0,0.0167884371337027,0.0111827682739544,0,0.064551247737868,0,0,0.0245754804964921,0.0742635742800021
"merge_spot58",0,0.0347851879326683,0.117769966104644,0,0,0.00876241898669936,0.00362685640229368,0.00754877807661797,0,0,0,0,0,0,0,0.047627685455696,0.00162522719443292,0,0,0.00462005795641785,0.241362402365776,0,0.0137487767634691,0.198940153242295,0,0.00196825609586879,0,0,0,0,0,0,0.0677900679227565,0,0,0.06198732158814,0,0.0337086854867128,0,0.153744603145429
"merge_spot59",0,0.017287358641013,0,0,0,0,0.0209695137772634,0,0,0,0.00240068524574134,0,0.00882599490706805,0,0,0,0,0,0,0.157737264497515,0,0,0.0285080984894786,0.0890374614521699,0,0.011935946249434,0,0,0.192709116637877,0,0,0,0.116763507479267,0.0391668252525511,0.00449577348242103,0.0396487394599666,0.0302972272063234,0.0754762002689399,0,0.164123113612677
"merge_spot60",0,0.0228661649586571,0,0,0,0,0.0111993737381039,0,0,0,0.00110756219114879,0,0,0,0,0,0,0,0.00758981990733703,0.0215566777053942,0.26802409099117,0,0.0674218736154812,0.0785000408822243,0,0.0292975177839934,0,0.0139208952371539,0,0.0474926667535363,0,0.0111652012645835,0.0680124880930117,0,0,0.0553160276350971,0.126116648908494,0,0.0419828380185004,0.127969083725668
"merge_spot61",0,0.0533010241080553,0.0453451784631183,0,0,0,0.00776705430588579,0,0,0.0114169016250687,0.0136640486841513,0,0.00815978369292844,0,0,0,0,0,0,0.0387840545697993,0,0,0,0.170668790355328,0,0.0325960785080617,0,0.0471829651783194,0.0171195107714487,0.0302388484981124,0,0,0.228954002632254,0,0,0.0784417587065083,0.0483792543626137,0.00930714100383068,0.0337695651170998,0.124071685960624
"merge_spot62",0,0.0389255142151377,0.0421591925396787,0,0,0,0.0179676431676165,0.00104380997209556,0,0,0.0161627435199777,0,0.0152817031476717,0,0.0222300054062633,0,0,0.00341123837443086,0,0.139669907751563,0,0,0.136471798065517,0.02675626762101,0,0,0,0,0,0,0,0.0012681322019437,0.205711620832404,0.0174315123891407,0,0.0934315511319121,0.0636875765599867,0,0.028617533566406,0.128913969290405
"merge_spot63",0,0.0835117959922066,0,0,0,0,0,0,0,0,0.0114290224226258,0,0.174959525545507,0.0554159132978736,0.0180990977270333,0.0189505714291235,0,0,0,0,0,0.0100837651963594,0.190869000589309,0,0,0.00277709958379817,0,0.0936582993456984,0,0,0,0.113857249505277,0.107323053711835,0.0356119605990624,0,0,0.012294699839198,0,0,0.0688655445834459
"merge_spot64",0,0,0.0664028472663378,0,0.0751458792380812,0,0.00879014533906158,0,0,0,0.0187079385967227,0,0.101793747884539,0,0,0,0,0,0,0.0148686241403697,0,0,0.215154878402633,0.0597425349235258,0,0.0132242446272772,0,0.0688141223557055,0.0882437850909028,0,0,0,0.178575480321564,0.0392070219997275,0,0.0249565239664894,0.0246099673651111,0,0,0
"merge_spot65",0.0800380654826251,0,0.051497975785698,0,0.06489517457331,0,0.0105422177915176,0,0.00691825735984945,0,0.0641936220256324,0,0.166458325817937,0,0,0,0,0.00587574809150523,0,0,0,0,0.191373002471375,0,0,0.0209984903699613,0,0.084084876924365,0.0212770658645282,0,0,0,0.177287477210485,0,0,0,0.0535878788153797,0,0,0
"merge_spot66",0.00600775698655476,0.0278304421442201,0,0,0,0.0251732686978129,0.0139472633427637,0,0,0,0.0120512343637722,0,0.0223039767859423,0.0179073640020072,0,0,0,0.00546390778916315,0.0138610194337618,0,0.134821488887844,0,0.254290803324999,0.0185116155480474,0,0,0,0,0.0115075651356419,0,0,0,0.305186985128019,0.0214262229594733,0,0.0373572801175378,0.051641849920264,0,0.0016050331794021,0.0186232921109592
"merge_spot67",0,0.054645440550204,0.0986545986112597,0.00361365001611992,0.00957018357358105,0.0026693728688472,0.00138960018284957,0.0219279865028103,0,0,0.0162937670738346,0,0,0.0586959065348298,0,0.00968588499857234,0,0,0,0.0352813594670382,0,0,0.329276370733199,0,0,0.00874128202817548,0,0,0,0.00603421968059723,0,0,0.0727751048710714,0,0,0.095070188450387,0.135685489691365,0,0.0128126467854314,0.0265045492413001
"merge_spot68",0,0,0.291074209311797,0,0,0,0,0,0,0,0.00431053180829044,0,0.00464773454628618,0,0,0.0620953336869611,0,0,0,0,0,0,0.287028069124668,0.103220624685866,0,0,0,0.0845724459406922,0,0,0,0,0,0.0132504565199712,0,0.095098174597322,0.0438641412097954,0.010355047792395,0,0
"merge_spot69",0,0.0147972354290164,0.411380790852662,0,0,0,0,0,0,0,0,0,0,0.00121594460317103,0.0087685375186458,0.00431555552369694,0,0,0,0,0,0,0.220482962507275,0,0,0.0619062962427956,0,0,0,0,0,0,0.0107546204848951,0.0619098898713318,0,0.109457336503813,0.0810201870642874,0.0133025751659604,0,0
"merge_spot70",0,0.101307057688428,0,0,0,0,0,0,0,0,0,0,0.0119945202291983,0.0230980115278018,0,0,0,0,0,0.0129811942148028,0.0389223843307426,0,0.064335795002007,0.0831430060914259,0,0.00513611228517774,0,0,0.198686096023812,0,0,0.0166071718610417,0.16018499726923,0.00907521641567399,0.0307781681008685,0.188656699138452,0.024216054869323,0,0,0.0297755332521141
"merge_spot71",0,0,0.187270120134228,0,0,0.0242817719262067,0,0,0,0,0,0,0.0192060273687057,0,0,0.00549177472674877,0,0,0,0.0624459197151571,0,0,0.0613971637576727,0.0995580428414957,0,0.00179709291738093,0,0,0.0758819782257037,0.00112256624003925,0,0.0735279949698908,0.0841800164673814,0.0261964482307213,0,0.170964223249252,0.0828836913814094,0,0,0.0231475064248761
"merge_spot72",0,0.274189145070349,0.248343211273103,0,0,0,0.00253004220777674,0,0,0.0613341574749478,0.00605457125727903,0,0,0.0309365145454667,0,0,0,0,0,0,0,0,0.138965318588326,0.0145908236565801,0,0.0517586540139161,0,0,0,0,0,0.0210842797094046,0,0,0,0.0539452856685063,0.0859384135850461,0,0,0.00927724751471664
"merge_spot73",0,0,0.332604246697343,0,0,0,0,0,0,0,0,0,0.0459375414195334,0,0,0.0406683863534536,0,0.0013878911704887,0,0,0.309090994930335,0,0.12310623723895,0,0,0.0157629865327176,0,0,0,0,0,0,0.00872339504483472,0,0,0.0804132208915299,0.0337231908305028,0,0,0.00659813441054149
"merge_spot74",0,0.0116038162204994,0.367412463720299,0,0,0.0455802145647396,0,0,0,0,0.00656234460550928,0,0,0,0,0.0343065506851277,0,0,0.0306806266465684,0,0,0.00412784656018543,0.0782266159727317,0,0,0.0139215675494816,0,0.0323475307759317,0,0,0,0.0846915965633765,0.0102370686581962,0,0.0240162130935414,0.131235551255918,0.100423285701165,0,0,0.024083488558696
