"","Interneuron","Microglia","Macrophage","Ependymal","Choroid_plexus","Neurogenesis","Cajal_Retzius","Endothelial_stalk","Mural","Endothelial_tip","Neuron","Entorhinal.cortex","Deep.layer.subiculum","Entorhinal.cortex..IEG.","Dentate.principal","CA1.principle.anterior","CA1.principal","Anterior.Subiculum..proximal.to.CA1","CA3","Lateral.CA3.principal","CA2","Dentate.hilum","Astrocyte","Oligodendrocyte","MyelinProcesses","Polydendrocyte","Layer.6","Layer.5","Medial.habenula","Medial.habenular..lateral.portion","Lateral.habenula","Lateral.Geniculate.Nucleus...LGN.","Lateral.dorsal.thalamic.nuclei..LD."
"merge_spot3075",0,0.00234573747712789,0,0.00255359405230781,0,0,0,0,0,0.0142355531282079,0,0,0,0,0.78858468206272,0,0.0645869998553531,0,0.0378536696717893,0,0,0,0.0231658935228072,0,0.0063183690247026,0.00573685851603236,0,0.00336085366672018,0,0,0,0.00683242419890231,0.0439648115548297
"merge_spot3076",0,0.0012966315298756,0,0.00178672068126895,0,0,0,0.00129877285682764,0.00100836981920415,0.00188758886631566,0,0,0,0,0.867889237034507,0,0.0581025203692609,0,0,0,0,0,0,0.00933534797299469,0,0,0.0243085207234831,0,0,0,0,0,0.0323848932402714
"merge_spot3077",0,0,0,0,0,0,0,0,0.00573349888311487,0,0,0,0,0,0.760708328536365,0,0.00308067250124272,0,0,0,0,0.106723039727209,0.0411461616360849,0,0.00718573880708254,0.02244273214184,0,0,0,0,0,0.0521874968830507,0
"merge_spot3078",0,0,0,0,0,0,0,0,0,0.00102704304323621,0,0.0544971425856587,0,0,0.201402284758293,0,0,0,0.0050952112047967,0,0.0101097764118643,0,0.0619124384561051,0.512920901943419,0.015739785752936,0,0,0,0,0,0,0,0.137067193613287
"merge_spot3079",0.0709853043695441,0.0371129767903035,0,0,0,0.104293974860218,0,0.010266442262606,0,0.0183800334704206,0,0,0,0,0.260407874141587,0,0,0,0,0.182069340112318,0,0,0.225013499685097,0,0,0.00211031211152958,0,0,0,0.0660543650475408,0,0,0.022343381087389
"merge_spot3080",0.124606159915529,0.032655077202585,0,0.0388618711659382,0,0.0866227389518882,0,0.00174097853970267,0,0,0,0,0,0.0247371226640603,0.259433426660408,0,0.128380833351166,0,0,0,0.104423357018603,0,0.0872910557245878,0.0466110595067576,0.00745598320380675,0,0,0,0.022251315430554,0.0340882040952531,0,0,0
"merge_spot3081",0.0424611213121298,0,0.0513941737511906,0,0.00251913175137153,0.066680223956718,0,0,0,0.0209495671626078,0,0.0542146170503326,0,0.0426464726123432,0,0,0.0501233593569469,0,0,0.0253189226912949,0,0,0.464838292500553,0.0861089455802703,0,0,0,0,0.00843076647839566,0,0,0.0459590200967675,0.0379224806133254
"merge_spot3082",0,0.00492640235400728,0.0129598098517014,0.00747044975030934,0,0,0.0282392722440292,0.0121556645216477,0,0.0199117302042141,0.0463451034650618,0.021332400827191,0,0,0,0,0,0,0,0,0,0,0.0404168250125865,0.226563943985571,0.306658647569678,0,0,0,0,0.0283590287278891,0,0.244450055154134,0
"merge_spot3083",0,0,0,0,0.00557558739375602,0.0311637020147907,0,0,0.00831059921566613,0,0,0,0.0452911443489046,0,0,0,0,0,0,0,0,0,0.0631047961942213,0.0598439824801541,0.065820194448926,0,0,0,0,0.0167489073784682,0.0603206387881202,0.643258408872317,0
"merge_spot3084",0.0394426329807782,0,0,0,0,0,0.129415210390987,0,0,0.00211514256758479,0,0.0769363709717933,0,0,0,0,0,0,0.0212097289805935,0,0,0,0.0463162069817568,0,0.0137297140932549,0,0,0,0,0,0.0259057695518247,0.644502146383739,0
"merge_spot3085",0.0113219284152435,0.00541808493373589,0,0,0,0,0.0287209150229297,0,0,0.00412291466059404,0.0478986559212269,0.0432753716491816,0,0,0.00888510759328163,0,0,0,0,0,0,0,0.035635529907285,0.108641233785152,0.144185955680387,0.0683347288855996,0,0,0,0.0157468096979108,0.0194352428607172,0.415385127618463,0.0417138677467064
"merge_spot3086",0.0341976557821392,0.0156630522841038,0.00537685528935416,0,0,0,0.00690746966255339,0.00308263511384847,0,0,0,0,0,0.0573532418098301,0,0,0,0,0,0,0,0,0,0.0483568377861968,0.0920969505129397,0.00784520464213709,0,0,0,0.0195502533257292,0,0.708241813002207,0
"merge_spot3087",0,0.0113606856994395,0,0,0.00406694173613769,0,0.0549929769603348,0,0.00397831982129997,0,0,0,0,0.0442110263791956,0,0,0,0,0,0,0,0,0.0299639643078336,0,0.0350379013440627,0,0,0,0,0,0.0524225060491228,0.539895741379531,0.223262982851859
"merge_spot3088",0.0465824719748212,0.0384620201080412,0,0.00807261675670751,0,0,0.0435293171527972,0,0.00920544899038488,0.00507421055225453,0,0,0.0513689493509808,0.0134351274121353,0.0367637549931523,0,0,0,0,0,0,0,0.118109282039263,0,0.180528586084578,0.00754198776753531,0,0,0,0.0386110396757521,0,0.303495530198039,0.098659403522199
"merge_spot3089",0.0521640675627488,0.0446442464670313,0.00507101958257515,0,0,0,0,0,0.00672067858810907,0,0,0,0,0.0630507373385321,0.0413271246366583,0,0,0,0,0,0,0,0.0442459010801599,0,0.0598254260513709,0.0860604285149783,0,0,0,0.152439065106168,0,0.322499279509001,0.120559475274541
"merge_spot3090",0,0.00397009346901651,0,0,0.00630226465998051,0.0206589184200293,0.0732297131955938,0.00818141977555762,0,0.0026719546527444,0,0.024666293702912,0.0274427545529853,0.0015944784049165,0,0,0,0,0.00571072384258786,0,0,0,0.0382514026666245,0,0.0116727348761841,0.0415437156456845,0,0,0,0.0833624952393221,0,0.568903539509867,0.0806010398283879
"merge_spot3091",0.0366151405500728,0.0292252715421527,0,0,0,0,0,0,0,0,0,0,0,0,0.0406103509454972,0,0,0,0,0,0,0,0.0739839020185512,0,0.186794789116372,0.00795161416669151,0,0,0,0.0325737745834425,0,0.591778273345834,0
"merge_spot3092",0,0.0135987558628052,0.00644040771743855,0,0.0107511954730796,0.0229227727812031,0,0,0,0,0,0,0,0.0456913193671924,0,0,0,0,0.0028511071946574,0,0,0,0.0701325090807275,0.131611093179722,0.261548393593388,0,0,0,0,0,0,0.353935277557546,0.0801853447573004
"merge_spot3093",0.00601705112441315,0.00936943618836539,0,0,0.0114725967390274,0,0.0255804995341686,0.00225944900012984,0,0,0,0,0.00227765885941652,0.0254952964112803,0,0,0,0,0,0,0,0,0.0349077942550973,0,0.149701030161155,0,0,0,0,0.0328425808890564,0,0.51563940251648,0.183255897175398
"merge_spot3094",0.00602517634056497,0.020622511139661,0,0,0,0.00325694576516599,0.00649566657774363,0.0018676505489472,0,0.0104614603486171,0,0.014297569451412,0,0,0.0383520421092564,0,0,0,0,0,0,0,0.0465913004802831,0,0.0160359904114154,0.0257513215298265,0,0,0,0.0524707118754089,0.00602746822924192,0.749578233824129,0
"merge_spot3095",0,0,0,0.0169215220105234,0,0,0,0,0,0,0,0.00316999168421158,0,0.0533842566467356,0.0629997802529879,0,0.0192482899959987,0,0,0,0,0,0.224108702693081,0,0.0516689976253913,0.00942194155569343,0,0,0,0.0171503168955524,0,0.244860414356991,0.296497097818562
"merge_spot3096",0,0.0102433004122082,0,0,0,0,0.0172461512414817,0,0.00667821389997109,0.0112575970936028,0,0,0,0.0552869017434854,0.0699881872031379,0,0,0,0,0,0,0,0.0925549892420719,0.0955950256165829,0.0732560653760258,0,0,0,0.00678649023221358,0.0401102689142583,0,0.284889026310395,0.235649488292358
"merge_spot3097",0,0.0192118476528099,0,0,0.00356445911340723,0,0.0113750075583761,0.0131477916431193,0,0,0,0,0,0.0852072220020414,0,0,0,0,0.00306014664895845,0,0,0,0.00617863668544735,0.0383070534584172,0.0660409149810057,0.0157534134974882,0,0,0,0.017223585336093,0.048646685957665,0.668524841134378,0.00316615993034261
"merge_spot3098",0,0.00766246463561502,0,0.00224742514735929,0.00206918733139306,0.00728010542669332,0,0.00311675523406327,0,0,0,0.011848113600813,0,0.0462171989373174,0.0525178067403027,0,0,0,0,0,0,0,0.0942423563581752,0.0622107924582834,0.0394405300765743,0,0,0,0,0.0384305792285205,0,0.472914973285996,0.159369766747352
"merge_spot3099",0,0.00493963456676828,0,0.004999315392464,0.00389089464342044,0,0.041930747318895,0.00273671847324969,0,0.00304163614864063,0.00701906358424579,0,0,0.101478448904854,0.00848144354116444,0,0,0,0,0,0,0,0.0526407412538266,0,0.035565252385277,0.00100961448221376,0,0,0,0.0173179744903307,0,0.53938356240906,0.175149415549195
"merge_spot3100",0,0.0111911134508143,0,0,0,0,0.0471040575996441,0,0.00391249484485117,0,0,0,0.0331057231438836,0.119446515896403,0.00239982542024335,0,0,0,0,0,0,0,0.0995986017313402,0,0.0487100362218306,0,0,0,0,0.0415531906750457,0,0.404253203912023,0.187892288002719
"merge_spot3101",0.0252504368641458,0.0323184774891849,0,0,0.00466387219216209,0,0.0224937082629893,0,0.00107847812841239,0,0,0,0,0.0368183335583471,0.00433573461346042,0,0,0,0,0,0,0,0.0453006045987627,0.131327351294536,0.0986994018808506,0,0,0,0,0.0351227153468901,0,0.561975773333839,0
"merge_spot3102",0.00849104874073421,0.0143020132579757,0.00621231506841385,0.00212201669666977,0.00330740854903817,0.00522252809989963,0.0273071995813291,0,0,0,0,0,0,0.029674540254022,0.0548423052512981,0,0,0,0.00441302602472394,0,0,0,0.0511100319886605,0.0858244934894211,0.156016980956372,0.0254813698536789,0,0,0.0186687778774322,0.00858288221159538,0,0.468084020708177,0.0291750734150828
"merge_spot3103",0,0.0108495970599081,0,0,0.0021720071110863,0,0.0508517158990348,0.0274419658771204,0.00801034442001873,0.00525912865031832,0,0,0,0.0534753962186471,0,0,0,0,0,0,0,0,0.0271621142269623,0,0.0167571928246247,0.0115776348567721,0,0,0,0.0178864672895466,0,0.616418042054585,0.151666056984455
"merge_spot3104",0.00737573146924449,0.0124362551363078,0,0,0,0,0.0552358157522521,0.00213707023293402,0,0,0,0.0624361705136632,0,0.0190997549794109,0,0,0.0014850245971839,0,0,0,0,0,0.0419055348418623,0,0.0270189487496399,0.00194477701121172,0,0,0.0173859353786455,0.0159916856950749,0.00272699140955462,0.73235103356902,0
"merge_spot3105",0,0.0041875095770563,0,0,0.00639521837066292,0,0,0.00758292851225794,0.00507491322566877,0.00207454926689278,0.0547291997886499,0,0,0.0335736637307533,0.0172234253686077,0,0,0,0.00861464924787192,0.00468341715544963,0,0,0.0214340379441728,0.00599118504069139,0,0.00445054692684721,0.0579697235056408,0.765499420917334,0,0,0,0,0
"merge_spot3106",0.023000053509395,0,0.00583461226842742,0.0036797595970668,0.00196326000532971,0,0,0,0,0,0.0497761955886636,0.0133299626054921,0,0,0,0,0.040388777415782,0,0.0127447420911278,0,0,0,0.0389678584957529,0,0.0154015582397183,0,0.128909160054183,0.658296140449682,0.00725678525128807,0,0,0,0
"merge_spot3107",0.21611309277157,0.00448961336893354,0.00562415066639738,0,0,0.0115561598555784,0,0,0.00516071832922322,0,0.0924522949224612,0,0.04344870412508,0.0898322437398129,0.00646563240155762,0,0,0,0,0.00935503354331456,0,0,0.0774723863995247,0,0.0537533761761284,0.0297484936318541,0.18473448754738,0.126432643166044,0.00517997367737397,0,0.00570541571088145,0,0.0308771710255586
"merge_spot3108",0.288509565247164,0.00215013610632171,0.00973248020122276,0.00230936744652879,0,0.0261595721116834,0,0.00186185163535225,0.00366734071586718,0.00146697576097862,0.0451882432558012,0,0.00531174877143282,0.0720572116941159,0,0,0.061468073881194,0.00113365987748634,0,0,0,0.0184985180759069,0.0466385808870354,0.194937778898066,0.0753115631323539,0,0.0398456732213841,0.0709663304406548,0,0,0,0,0.03246596205162
"merge_spot3109",0.0712139897045367,0,0,0,0,0.00180727731499481,0.00809149085415397,0.00284829735758123,0.00129352401831598,0,0.0538040587947783,0.0687899413716463,0.138857648091271,0,0,0,0.0712992298203094,0,0,0,0,0,0.0128185647174419,0.00596449376198121,0.0478907854329187,0.00459396288990266,0.141749062780839,0.340172927230655,0.00457513685750265,0,0.00355742297147737,0,0.020167587245167
"merge_spot3110",0.0461824960891687,0.0025127390180289,0,0,0.00525720879833576,0.0101440470560755,0,0.00864521785643973,0,0,0,0,0.13976009403398,0.0512651139858882,0,0,0,0,0.0212694980930105,0,0,0,0.0548131879861042,0.150795363707301,0.226201766755396,0.0345951640781903,0.0445394200616239,0.18511491808035,0.00393810072599187,0,0,0.0147269995366831,0
"merge_spot3111",0,0.0115359590617114,0,0,0.00451236586347858,0,0,0,0,0,0.0208242707795564,0,0.0345009999414852,0.0636783925135489,0.0401529378918904,0,0,0,0,0,0,0,0.0555984211478961,0,0.0560593058816085,0.00203238806899493,0.682160838990277,0,0,0.0120998589184936,0.0137665516485482,0,0.00227281160480391
"merge_spot3112",0.00495363256031225,0.0107496436602985,0.00301201603893867,0,0,0.00641591396845293,0,0,0,0,0,0.0973092741729242,0,0.0843008917124537,0.0577962084973949,0,0,0,0,0,0,0.0172093526445325,0.015585309475431,0,0.0227553052132723,0,0.670941694997958,0,0,0,0,0,0.00813391184323063
"merge_spot3113",0.0170817368725849,0.00330544038118986,0.00587582688036934,0,0.00114014187834415,0.00842910624215987,0.0210645366998352,0.00782626200216744,0,0,0.0535323718200734,0,0,0,0.017629818356144,0,0,0,0.0327024510039339,0,0,0,0.012727897037634,0.0186874311464715,0.0399218930425668,0.0249297483617191,0.706691912318829,0,0.0230227292166848,0,0,0.00470025830472989,0
"merge_spot3114",0.00228703777089165,0.0298625989853204,0.00465655038847123,0.00160772549319105,0.00128521731887537,0.0116666712859895,0,0,0.00534940298531291,0,0,0.256633381873373,0,0.0696890865022519,0.0116846701245931,0,0,0,0.0392021837066655,0,0,0,0.0158508899731222,0,0.0439059841320757,0.00345419172643645,0.49730437346002,0,0,0,0,0,0.00493065473614586
"merge_spot3115",0,0,0.0146744527708725,0.00446186871410728,0,0.0086727132710205,0,0,0,0,0,0.0823652981702674,0.120973277236462,0,0,0,0,0,0.0145727745817356,0,0,0,0.0304647015618166,0,0.247309246285513,0,0.462251422223784,0,0,0,0,0,0.0124205243239411
"merge_spot3116",0.0868308072193522,0,0.0127840828830398,0,0,0,0,0.0416843058464944,0,0,0.139786230799072,0.0244675405875504,0,0.048870940812163,0,0,0.00458959648830419,0,0,0,0,0,0.13327789130398,0,0.482886149014571,0,0,0,0,0.0242752122947643,0,0,0
"merge_spot3117",0,0.0442850402153662,0,0,0,0.0253449443878586,0.0491646994250074,0,0,0,0.0247803221362304,0,0,0,0,0,0,0,0.018462965564219,0.0604764236742202,0,0,0.0810023903975552,0,0.683918791682012,0,0,0,0.0122865919725159,0,0,0,0
"merge_spot3118",0,0,0,0.0174885636894018,0,0.0395730332918435,0,0,0,0,0.0508247557991008,0,0,0,0,0,0.0395170847739267,0,0,0,0.00317016551166664,0,0.075320458861394,0,0.675644513633647,0.041201576920552,0,0,0,0,0,0.0571040788544818,0
"merge_spot3119",0,0,0,0,0,0,0,0.0340137519442741,0,0,0,0,0,0,0,0,0.320268660031366,0,0,0,0,0,0.327790205442543,0,0.245317061751703,0,0,0,0,0,0,0,0.0713735524344144
"merge_spot3120",0,0.0404072533755022,0,0,0,0.139170802372942,0.0139763253028223,0.0536672586195682,0.0189055049804273,0,0,0,0,0.133763426344855,0.0234983872615828,0,0.0905490792802638,0,0.229387927976694,0,0,0,0.119946347979026,0,0.134936988769545,0,0,0,0,0,0,0,0
"merge_spot3121",0,0.0126275387054616,0,0.0403417284630799,0,0.0324256573414162,0.0549167672400641,0.00574838219873748,0.0218799305082404,0.0133587884268577,0,0,0,0,0.162203755635362,0.0199207886742503,0.0431816149761797,0,0.0700480621660111,0,0.00330865431326387,0,0.436400745005256,0,0,0.00529639208995021,0,0,0.0161404251026048,0,0,0,0.0617395051658231
"merge_spot3122",0.239219083755823,0,0,0,0.0015432766698972,0,0,0.00177541452562781,0,0.00348739242376524,0,0,0,0,0.0553277365855063,0.377365969496986,0.290768066654363,0,0,0,0,0,0.0191179912974152,0,0.00930684005948943,0,0,0,0,0,0,0,0
"merge_spot3123",0.230422058426191,0,0,0,0.00281385882231807,0,0,0.0041230989354587,0,0,0,0,0,0,0.0333448395527721,0.600862342041175,0.0379579939042054,0,0.0477462113275149,0,0,0,0,0.0108016698702442,0,0.00363953403917655,0,0,0,0,0,0.0141392490077142,0.0115831079341558
"merge_spot3124",0.0375435179386767,0.0185361796260953,0.0065726787406433,0,0,0.0161343393516751,0,0.0010347013005363,0,0.00439794904718665,0,0,0,0.0599665797320159,0.101509809943928,0.661187357098505,0,0,0.00867894028156415,0,0,0,0.0163195175502625,0.0281164672954225,0.0119205156912735,0,0,0,0,0,0,0.00936574313885428,0.0178805774645812
"merge_spot3125",0.0198420534012874,0.00503254349036832,0.00322654957207272,0,0.00314448225731934,0,0,0,0.00805315779615606,0,0.0185220430704691,0,0,0,0.0536321460939161,0.612116643109857,0.199580740791099,0,0.0209992463375434,0,0,0,0,0.00640929932019331,0,0,0,0,0,0,0,0.015925635264329,0.0320124310797708
"merge_spot3126",0,0,0,0,0,0,0,0.020746300814575,0,0,0,0,0,0.0458951416931537,0,0,0.51655864155355,0,0.0867477903808106,0,0.120523004385149,0,0.093878303995576,0,0.0156055382491829,0,0.0976457867773645,0,0.00138328110932152,0,0,0,0
"merge_spot3127",0,0.100703265701137,0,0,0.0380495747194681,0,0,0.030632741263373,0,0.00960476568546683,0.0523529715659249,0,0,0.024966197436034,0.256641736466469,0.134184353771509,0.233801322610556,0,0.0130051340047263,0,0,0,0.057829130746529,0.00551870341733827,0.0319141686741042,0,0,0,0,0.0099533420402353,0,0,0
"merge_spot3128",0.42509163382154,0.0134307283346665,0,0,0,0.0321768866056834,0.0472509077839927,0,0,0,0.0124990679662741,0,0,0,0.0344023548328196,0,0.0759131464381579,0,0.149153512883629,0,0,0,0.0656149644967809,0.00936511620397476,0.00382458517690769,0,0,0,0.0780260122542484,0,0,0,0.0529132933236754
"merge_spot3129",0.0163642794097438,0.0186421153733023,0.0360718925955179,0,0.00414852045940716,0,0,0,0,0.0144539059744161,0.0861941612609503,0,0,0,0.00153582248851455,0,0.0166138838167369,0,0,0.150898246291912,0,0,0.545790586823525,0,0.0300167543043655,0,0.0615601610191252,0,0.00525372178517843,0.0114551089133168,0,0,0
"merge_spot3130",0.0896500098327436,0.0105101421009943,0,0,0,0,0,0,0,0.00175579403571017,0,0.00666352384215355,0.0499084577357786,0,0.0769967307433773,0,0.0444497149002861,0,0.0882542196405437,0,0.00825742996361127,0,0.482426016639204,0,0.0213325842212392,0.0291990527616926,0,0,0.0328491482870073,0,0,0.0569494422495188,0
"merge_spot3131",0,0.02705395128865,0,0,0.0108472428581799,0.0148543070031999,0,0.00285525234876372,0,0,0,0,0,0,0.119293439220588,0,0.0975560820366885,0,0.0612466553628719,0,0.0511825927605192,0,0.244006342982835,0,0.218311282808051,0.059186229843749,0,0,0,0.0600228049761629,0,0.0329832763332837,0
"merge_spot3132",0.418214510107977,0.0061126448721196,0.0195070348762987,0,0,0.0152486600062798,0.0123895155341642,0,0.00142349834110075,0,0,0,0,0.0452135686519457,0,0,0.0760596771601408,0,0.00268288844864896,0,0,0,0.24427022001994,0,0.0884734457753974,0.0407338428010077,0,0,0,0,0,0.0289557516775436,0
"merge_spot3133",0.277258018730535,0.0159023401194265,0,0.0137220015370281,0,0.0938340825281397,0,0.00491181563469656,0.0136650278130732,0.0137136259861973,0,0,0,0,0,0,0.066731397948787,0,0.0316093718876465,0,0,0,0.441958653164883,0,0.0262213993327607,0,0,0,0,0,0,0,0
"merge_spot3134",0.513625042343468,0.00658582788309016,0,0,0,0,0.0663957537388223,0.0128497166272172,0.0142428039785958,0.00144725617434496,0,0,0,0,0.141345366338462,0,0,0,0,0,0,0,0.225199006075887,0,0.00772381644235509,0,0.00977314073160326,0,0,0,0,0,0
"merge_spot3135",0,0.110855111323189,0,0,0,0.108891377727561,0,0,0,0,0,0,0,0,0.352582992969602,0,0,0,0,0.0891004408887735,0,0,0.290892149281274,0,0.00321850294189798,0,0,0,0.0330943226906028,0,0.0105886375811035,0,0
"merge_spot3136",0,0.0935260222477168,0,0.0272055692827135,0,0,0,0.022986345381092,0,0.0176283116948871,0,0,0,0,0.358362909814983,0,0,0,0.00570234822410379,0.113477259592472,0.0020790991981759,0,0.120875320727955,0,0.00442822115823613,0,0,0,0.0530717208261997,0,0,0,0.179981281732419
"merge_spot3137",0.0100932591470342,0.0221348123946568,0,0.00650552032655077,0.0225307105181476,0.00814958456967456,0,0,0.0187664451714997,0.00618498041404252,0,0,0,0,0.448864179227857,0,0,0,0.273906832758921,0,0,0,0.115276096103141,0,0.0186731797807691,0,0.0397241214405249,0,0,0,0,0.00834163739712418,0
"merge_spot3138",0.0458469547835373,0,0.00626672291360663,0,0,0,0,0,0.00122860580142108,0,0,0,0,0,0.79935710739786,0,0.0526230754169699,0,0.00794965533444589,0.0369555071549178,0,0,0.00904791048698384,0.00364777320083254,0.00802892568556166,0.00930412419494349,0,0,0,0,0,0.0191423731098508,0
"merge_spot3139",0.0117783844897018,0.00102785311540516,0,0,0.00161694584681256,0,0,0,0,0.0013508698963433,0,0,0,0,0.874137635506806,0,0.036193381870209,0,0,0,0,0,0.00962415136347125,0.00380982626336223,0,0.00897183935381621,0.0135956006613566,0,0.00197134095168196,0,0,0.0345283866290314,0
"merge_spot3140",0.0310843007304812,0.0210242618730246,0,0,0.00152637698912068,0.061617048312215,0,0,0,0.00568292675448835,0,0,0,0,0.660098788122002,0,0.0807479351586921,0,0.0358581889382308,0,0,0.0101802997047869,0.0203048176897246,0.00244486377138442,0.0130293094658482,0,0.0230413260523577,0,0.00219473465734908,0,0,0.0178890879281008,0.0127284033716398
"merge_spot3141",0.0608601737656528,0.00737682113183134,0.00968252738969468,0,0,0,0.029862283347676,0,0.00227000986347202,0,0,0,0,0.0506948016101723,0.123649056038856,0,0,0,0.578343694115379,0,0,0.0675281974959751,0.0427893854707394,0,0.0146904075881524,0.00563648109353277,0,0,0,0,0.00577252768089306,0,0
"merge_spot3142",0.0657785256194622,0,0.0131374288846664,0.00464873493816732,0,0,0.0227916720797438,0.00110146623313734,0.00169127634917227,0,0,0,0,0.025004367166915,0,0,0,0,0.737221535364679,0,0,0.0700560217522537,0.0230946425112881,0,0.0115783173503396,0,0.009655980197984,0,0,0,0,0,0.0129368882490757
"merge_spot3143",0.0220408083431853,0,0.00571030495646716,0,0,0.00982399410260114,0.0157403929529678,0.00180941989720828,0,0.00291437094182738,0,0,0,0.0355440303945779,0.0454633507926629,0,0,0,0.714072248765333,0,0,0.0827134877088409,0.0138301443092079,0.0122564538001818,0.0115101644911647,0,0,0,0.00380874487961902,0.00895274492296006,0,0.012932966003478,0
"merge_spot3144",0,0.00623814052469929,0,0.0102997299430341,0.00137826548997273,0,0,0.0303369469753346,0.00622959242494882,0.0396386801479639,0,0,0,0.00493650888606493,0.279616622531754,0,0.079892210867189,0,0.325384201294502,0,0,0,0.109662191950823,0,0.0151333754831005,0,0,0.00552230647422225,0,0,0,0.0846047028364261,0
"merge_spot3145",0.0164290708165005,0.00206138825708683,0,0,0.00146820498940202,0,0.00608170954577328,0.00231338026285704,0,0.0231759871378771,0,0,0.00303229855003456,0,0.820756330873406,0,0.0660004353638344,0,0,0,0,0,0.0190411835065353,0,0.0150764437730465,0,0,0,0.0082189783226896,0,0,0.0143974542637763,0
"merge_spot3146",0,0.00144160481860339,0.00584388883844294,0,0,0,0,0,0,0.00267677973329311,0,0,0.00317793761266156,0,0.823408349454937,0,0.0732114287388963,0,0.0251242211866908,0,0,0,0.00926637608753536,0,0.00307165735386628,0.00954247334637667,0,0,0,0.00234669757314358,0,0.00333407803587431,0.0367123794023755
"merge_spot3147",0.00240360632049562,0.044405950689963,0,0,0.0107331919006737,0,0,0.10419677524037,0,0.0026402192475875,0,0,0,0,0.458747517617676,0,0,0,0.218875961349285,0,0,0,0.0834584704077529,0.0283435704287279,0,0,0,0,0,0,0,0,0.0454699667577024
"merge_spot3148",0,0.0190453677875264,0,0.0128472106219102,0,0,0.0320860869230646,0.0368317192455658,0.043509778200961,0,0,0.054868801768199,0,0,0.300125983156376,0,0.00264409972423044,0,0.092904863077409,0.00335338626458044,0,0,0.268377740593656,0.00851242682846806,0.0526451056418461,0,0,0,0.0555697647572106,0,0,0.0161306017559815,0
"merge_spot3149",0.0604445834495532,0.01531499199392,0.0271705004323679,0,0,0,0,0.0466044137426387,0,0.0303283072838855,0.00965160747686289,0.0849519905793358,0,0,0.156150400008964,0,0,0,0,0,0.0752489805021642,0,0.219154302348586,0,0.0643038310894451,0.041433129515523,0,0,0,0,0,0.163709866024436,0.00494915549516978
"merge_spot3150",0.0406641120816146,0.0770911879868488,0,0,0.0258785689919923,0,0,0,0.0382845332100121,0.00761175505960106,0,0,0,0,0.1575908847813,0,0.24444886779959,0,0,0,0,0,0.316715218507821,0,0.0219553082570863,0,0,0,0,0,0,0.0685786797314516,0
"merge_spot3151",0.0582168292166618,0.0409699168550707,0,0,0.0160587591982158,0,0.11137905500936,0,0,0.0256028532930643,0,0,0,0.0284664614573863,0,0,0,0,0,0,0,0,0.123392139713232,0.0417475948813472,0.0667255704958662,0,0,0,0,0.0534016867755961,0,0.342990619345153,0.0903825786091716
"merge_spot3152",0,0.0256493213327582,0,0,0,0.00351934671711265,0.0392858840734545,0,0,0,0,0.0332681924627946,0,0.00433166361464539,0,0,0,0,0,0,0,0,0.0230200735416605,0,0.035442331684552,0,0,0,0,0.0138223264627355,0.0222996574345105,0.798836666078444,0
"merge_spot3153",0.0535760123982264,0.0173676938786261,0,0,0,0.00298118328498843,0.0407024058323297,0,0,0,0.0181606051247592,0,0.00398407493811222,0.0499865058350606,0,0,0,0,0.01017948085212,0,0,0,0.0666943756609974,0,0.424422201123072,0,0,0,0.0115902414491712,0.048153571732037,0,0.250928180436847,0
"merge_spot3154",0,0.00980028912813475,0,0.00942793993455373,0,0,0.0404782263816513,0.00229745758314344,0.00444783930151591,0,0,0.013581932227476,0,0.0440581493435887,0,0,0,0,0,0,0,0,0.0324707390637902,0,0.010562237580955,0,0,0,0.0299387295961867,0.0697995429854607,0,0.732573356919871,0
"merge_spot3155",0,0.0095408392463281,0,0,0,0,0.0320702060520566,0.00887165834728501,0,0.00304236494939473,0.0159663014796075,0,0,0.0304163418441264,0,0,0,0,0.0136263050472722,0,0,0,0.0235244192381022,0,0.0146903287815262,0.0510291919339043,0,0,0,0,0.0442253555660066,0.617293534041954,0.135235135814629
"merge_spot3156",0,0.0166371418776022,0,0,0,0,0,0,0,0,0,0.0472239306046861,0,0.0674608541195812,0.0294057085329826,0,0.0112310306067826,0,0.00189421757866236,0,0,0,0.0224970307203101,0.0649383356436421,0.058698737149029,0.0607345751745626,0,0,0,0.0265589980798075,0,0.446379428951358,0.145133283208961
"merge_spot3157",0,0,0.00519761198952148,0,0,0,0.098152911042352,0.0148304190672021,0,0,0.0234571236344185,0,0,0,0,0,0.00412265065694842,0,0.0452136288733125,0,0,0,0.00909681819231626,0.00221703505499025,0.0411773919676593,0.00208741569214057,0,0,0,0.0502681777026988,0,0.703773999485135,0
"merge_spot3158",0,0.0409935258753628,0,0.00452225689863586,0,0.010435853831273,0.105936878916656,0.0034374965128716,0.00251646515624973,0,0.00377526412949112,0.0156809541212913,0,0,0,0,0.0042873154505358,0,0.0285821946474714,0,0,0,0.0223087273337468,0,0.169770195343245,0.00456985976605149,0,0,0,0.0355029152937211,0,0.53165708694379,0.0156825746691341
"merge_spot3159",0,0.0227878800746412,0,0,0,0,0.00434785966766774,0.0100378231813976,0.00413873960797429,0.00623924052702995,0.0499847261321428,0.0861406257740505,0,0.0256216102495142,0,0,0,0,0.0243437206677958,0,0,0,0.142513168940809,0,0.0682846214871254,0.0530410283245773,0.0489947941608384,0,0,0.070495218588365,0,0.303359158163993,0.079255018049734
